epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g) 
1680004213177,2023-03-28T13.50.13.177,17.695,-0.966,-0.087,-0.242
1680004213187,2023-03-28T13.50.13.187,17.705,-0.961,-0.096,-0.259
1680004213197,2023-03-28T13.50.13.197,17.715,-0.958,-0.104,-0.269
1680004213206,2023-03-28T13.50.13.206,17.724,-0.956,-0.109,-0.272
1680004213216,2023-03-28T13.50.13.216,17.734,-0.956,-0.113,-0.269
1680004213227,2023-03-28T13.50.13.227,17.745,-0.958,-0.115,-0.262
1680004213237,2023-03-28T13.50.13.237,17.755,-0.961,-0.115,-0.253
1680004213247,2023-03-28T13.50.13.247,17.765,-0.963,-0.112,-0.247
1680004213256,2023-03-28T13.50.13.256,17.774,-0.964,-0.108,-0.243
1680004213266,2023-03-28T13.50.13.266,17.784,-0.965,-0.107,-0.239
1680004213277,2023-03-28T13.50.13.277,17.795,-0.966,-0.106,-0.235
1680004213287,2023-03-28T13.50.13.287,17.805,-0.966,-0.109,-0.233
1680004213297,2023-03-28T13.50.13.297,17.815,-0.966,-0.115,-0.232
1680004213306,2023-03-28T13.50.13.306,17.824,-0.965,-0.123,-0.231
1680004213316,2023-03-28T13.50.13.316,17.834,-0.965,-0.132,-0.228
1680004213326,2023-03-28T13.50.13.326,17.844,-0.964,-0.141,-0.223
1680004213337,2023-03-28T13.50.13.337,17.855,-0.964,-0.150,-0.217
1680004213345,2023-03-28T13.50.13.345,17.863,-0.965,-0.160,-0.210
1680004213356,2023-03-28T13.50.13.356,17.874,-0.964,-0.171,-0.203
1680004213366,2023-03-28T13.50.13.366,17.884,-0.963,-0.182,-0.197
1680004213376,2023-03-28T13.50.13.376,17.894,-0.963,-0.193,-0.191
1680004213386,2023-03-28T13.50.13.386,17.904,-0.962,-0.202,-0.182
1680004213395,2023-03-28T13.50.13.395,17.913,-0.963,-0.209,-0.172
1680004213407,2023-03-28T13.50.13.407,17.925,-0.964,-0.213,-0.158
1680004213416,2023-03-28T13.50.13.416,17.934,-0.967,-0.214,-0.140
1680004213426,2023-03-28T13.50.13.426,17.944,-0.970,-0.210,-0.122
1680004213436,2023-03-28T13.50.13.436,17.954,-0.975,-0.199,-0.101
1680004213445,2023-03-28T13.50.13.445,17.963,-0.980,-0.182,-0.079
1680004213455,2023-03-28T13.50.13.455,17.973,-0.986,-0.159,-0.054
1680004213465,2023-03-28T13.50.13.465,17.983,-0.990,-0.133,-0.037
1680004213476,2023-03-28T13.50.13.476,17.994,-0.994,-0.107,-0.030
1680004213486,2023-03-28T13.50.13.486,18.004,-0.997,-0.080,-0.014
1680004213496,2023-03-28T13.50.13.496,18.014,-0.998,-0.055,0.024
1680004213505,2023-03-28T13.50.13.505,18.023,-0.997,-0.033,0.071
1680004213515,2023-03-28T13.50.13.515,18.033,-0.993,-0.023,0.115
1680004213526,2023-03-28T13.50.13.526,18.044,-0.990,-0.031,0.140
1680004213536,2023-03-28T13.50.13.536,18.054,-0.989,-0.047,0.138
1680004213545,2023-03-28T13.50.13.545,18.063,-0.989,-0.074,0.132
1680004213555,2023-03-28T13.50.13.555,18.073,-0.985,-0.104,0.139
1680004213565,2023-03-28T13.50.13.565,18.083,-0.979,-0.127,0.161
1680004213575,2023-03-28T13.50.13.575,18.093,-0.973,-0.143,0.180
1680004213586,2023-03-28T13.50.13.586,18.104,-0.971,-0.159,0.178
1680004213594,2023-03-28T13.50.13.594,18.112,-0.972,-0.180,0.149
1680004213605,2023-03-28T13.50.13.605,18.123,-0.976,-0.208,0.070
1680004213615,2023-03-28T13.50.13.615,18.133,-0.971,-0.239,-0.030
1680004213625,2023-03-28T13.50.13.625,18.143,-0.962,-0.261,-0.085
1680004213635,2023-03-28T13.50.13.635,18.153,-0.955,-0.275,-0.111
1680004213644,2023-03-28T13.50.13.644,18.162,-0.946,-0.291,-0.145
1680004213654,2023-03-28T13.50.13.654,18.172,-0.936,-0.304,-0.177
1680004213665,2023-03-28T13.50.13.665,18.183,-0.929,-0.312,-0.199
1680004213675,2023-03-28T13.50.13.675,18.193,-0.923,-0.320,-0.214
1680004213684,2023-03-28T13.50.13.684,18.202,-0.917,-0.326,-0.230
1680004213694,2023-03-28T13.50.13.694,18.212,-0.913,-0.328,-0.243
1680004213704,2023-03-28T13.50.13.704,18.222,-0.911,-0.327,-0.253
1680004213714,2023-03-28T13.50.13.714,18.232,-0.909,-0.326,-0.259
1680004213725,2023-03-28T13.50.13.725,18.243,-0.909,-0.327,-0.259
1680004213735,2023-03-28T13.50.13.735,18.253,-0.910,-0.330,-0.253
1680004213744,2023-03-28T13.50.13.744,18.262,-0.912,-0.334,-0.238
1680004213754,2023-03-28T13.50.13.754,18.272,-0.917,-0.337,-0.215
1680004213764,2023-03-28T13.50.13.764,18.282,-0.922,-0.340,-0.185
1680004213775,2023-03-28T13.50.13.775,18.293,-0.928,-0.340,-0.151
1680004213783,2023-03-28T13.50.13.783,18.301,-0.934,-0.339,-0.115
1680004213794,2023-03-28T13.50.13.794,18.312,-0.937,-0.339,-0.080
1680004213804,2023-03-28T13.50.13.804,18.322,-0.940,-0.338,-0.045
1680004213814,2023-03-28T13.50.13.814,18.332,-0.942,-0.336,-0.009
1680004213824,2023-03-28T13.50.13.824,18.342,-0.943,-0.332,0.025
1680004213833,2023-03-28T13.50.13.833,18.351,-0.944,-0.326,0.048
1680004213843,2023-03-28T13.50.13.843,18.361,-0.944,-0.322,0.073
1680004213854,2023-03-28T13.50.13.854,18.372,-0.943,-0.316,0.109
1680004213864,2023-03-28T13.50.13.864,18.382,-0.940,-0.309,0.144
1680004213874,2023-03-28T13.50.13.874,18.392,-0.936,-0.308,0.172
1680004213883,2023-03-28T13.50.13.883,18.401,-0.930,-0.310,0.197
1680004213893,2023-03-28T13.50.13.893,18.411,-0.924,-0.306,0.227
1680004213903,2023-03-28T13.50.13.903,18.421,-0.916,-0.304,0.261
1680004213914,2023-03-28T13.50.13.914,18.432,-0.907,-0.304,0.291
1680004213924,2023-03-28T13.50.13.924,18.442,-0.895,-0.307,0.324
1680004213933,2023-03-28T13.50.13.933,18.451,-0.884,-0.324,0.336
1680004213943,2023-03-28T13.50.13.943,18.461,-0.880,-0.332,0.339
1680004213953,2023-03-28T13.50.13.953,18.471,-0.894,-0.320,0.313
1680004213964,2023-03-28T13.50.13.964,18.482,-0.911,-0.310,0.273
1680004213974,2023-03-28T13.50.13.974,18.492,-0.923,-0.300,0.242
1680004213983,2023-03-28T13.50.13.983,18.501,-0.938,-0.294,0.184
1680004213993,2023-03-28T13.50.13.993,18.511,-0.948,-0.290,0.132
1680004214003,2023-03-28T13.50.14.003,18.521,-0.954,-0.287,0.091
1680004214013,2023-03-28T13.50.14.013,18.531,-0.957,-0.286,0.055
1680004214022,2023-03-28T13.50.14.022,18.540,-0.958,-0.287,0.024
1680004214032,2023-03-28T13.50.14.032,18.550,-0.958,-0.287,-0.004
1680004214043,2023-03-28T13.50.14.043,18.561,-0.957,-0.290,-0.033
1680004214053,2023-03-28T13.50.14.053,18.571,-0.953,-0.299,-0.041
1680004214063,2023-03-28T13.50.14.063,18.581,-0.948,-0.316,-0.035
1680004214072,2023-03-28T13.50.14.072,18.590,-0.943,-0.332,-0.021
1680004214082,2023-03-28T13.50.14.082,18.600,-0.939,-0.344,-0.004
1680004214092,2023-03-28T13.50.14.092,18.610,-0.937,-0.350,0.014
1680004214103,2023-03-28T13.50.14.103,18.621,-0.935,-0.353,0.026
1680004214113,2023-03-28T13.50.14.113,18.631,-0.934,-0.354,0.037
1680004214122,2023-03-28T13.50.14.122,18.640,-0.934,-0.354,0.050
1680004214133,2023-03-28T13.50.14.133,18.651,-0.934,-0.350,0.067
1680004214142,2023-03-28T13.50.14.142,18.660,-0.934,-0.347,0.084
1680004214152,2023-03-28T13.50.14.152,18.670,-0.933,-0.346,0.099
1680004214163,2023-03-28T13.50.14.163,18.681,-0.931,-0.345,0.115
1680004214172,2023-03-28T13.50.14.172,18.690,-0.930,-0.343,0.135
1680004214182,2023-03-28T13.50.14.182,18.700,-0.928,-0.339,0.154
1680004214192,2023-03-28T13.50.14.192,18.710,-0.928,-0.331,0.169
1680004214202,2023-03-28T13.50.14.202,18.720,-0.929,-0.320,0.183
1680004214213,2023-03-28T13.50.14.213,18.731,-0.929,-0.311,0.200
1680004214221,2023-03-28T13.50.14.221,18.739,-0.927,-0.305,0.217
1680004214232,2023-03-28T13.50.14.232,18.750,-0.921,-0.300,0.246
1680004214242,2023-03-28T13.50.14.242,18.760,-0.906,-0.301,0.296
1680004214252,2023-03-28T13.50.14.252,18.770,-0.890,-0.309,0.336
1680004214262,2023-03-28T13.50.14.262,18.780,-0.880,-0.321,0.351
1680004214271,2023-03-28T13.50.14.271,18.789,-0.875,-0.346,0.339
1680004214281,2023-03-28T13.50.14.281,18.799,-0.883,-0.375,0.281
1680004214292,2023-03-28T13.50.14.292,18.810,-0.900,-0.406,0.158
1680004214302,2023-03-28T13.50.14.302,18.820,-0.897,-0.440,0.039
1680004214312,2023-03-28T13.50.14.312,18.830,-0.885,-0.466,0.002
1680004214321,2023-03-28T13.50.14.321,18.839,-0.872,-0.488,-0.031
1680004214331,2023-03-28T13.50.14.331,18.849,-0.857,-0.513,-0.048
1680004214341,2023-03-28T13.50.14.341,18.859,-0.846,-0.531,-0.042
1680004214352,2023-03-28T13.50.14.352,18.870,-0.849,-0.529,-0.020
1680004214362,2023-03-28T13.50.14.362,18.880,-0.854,-0.521,0.010
1680004214371,2023-03-28T13.50.14.371,18.889,-0.854,-0.517,0.053
1680004214381,2023-03-28T13.50.14.381,18.899,-0.850,-0.515,0.109
1680004214391,2023-03-28T13.50.14.391,18.909,-0.846,-0.506,0.169
1680004214402,2023-03-28T13.50.14.402,18.920,-0.838,-0.496,0.227
1680004214410,2023-03-28T13.50.14.410,18.928,-0.834,-0.483,0.267
1680004214421,2023-03-28T13.50.14.421,18.939,-0.832,-0.468,0.298
1680004214431,2023-03-28T13.50.14.431,18.949,-0.823,-0.456,0.339
1680004214441,2023-03-28T13.50.14.441,18.959,-0.810,-0.444,0.382
1680004214451,2023-03-28T13.50.14.451,18.969,-0.791,-0.439,0.426
1680004214462,2023-03-28T13.50.14.462,18.980,-0.779,-0.435,0.452
1680004214470,2023-03-28T13.50.14.470,18.988,-0.780,-0.423,0.462
1680004214481,2023-03-28T13.50.14.481,18.999,-0.782,-0.410,0.470
1680004214491,2023-03-28T13.50.14.491,19.009,-0.788,-0.395,0.472
1680004214501,2023-03-28T13.50.14.501,19.019,-0.790,-0.391,0.473
1680004214510,2023-03-28T13.50.14.510,19.028,-0.803,-0.398,0.443
1680004214520,2023-03-28T13.50.14.520,19.038,-0.819,-0.403,0.408
1680004214530,2023-03-28T13.50.14.530,19.048,-0.830,-0.418,0.369
1680004214541,2023-03-28T13.50.14.541,19.059,-0.836,-0.436,0.333
1680004214551,2023-03-28T13.50.14.551,19.069,-0.839,-0.455,0.300
1680004214560,2023-03-28T13.50.14.560,19.078,-0.836,-0.469,0.285
1680004214570,2023-03-28T13.50.14.570,19.088,-0.827,-0.489,0.278
1680004214580,2023-03-28T13.50.14.580,19.098,-0.823,-0.506,0.258
1680004214590,2023-03-28T13.50.14.590,19.108,-0.827,-0.512,0.232
1680004214601,2023-03-28T13.50.14.601,19.119,-0.830,-0.517,0.212
1680004214610,2023-03-28T13.50.14.610,19.128,-0.828,-0.524,0.198
1680004214620,2023-03-28T13.50.14.620,19.138,-0.823,-0.531,0.203
1680004214630,2023-03-28T13.50.14.630,19.148,-0.818,-0.530,0.224
1680004214640,2023-03-28T13.50.14.640,19.158,-0.820,-0.521,0.238
1680004214651,2023-03-28T13.50.14.651,19.169,-0.827,-0.507,0.244
1680004214659,2023-03-28T13.50.14.659,19.177,-0.834,-0.491,0.253
1680004214670,2023-03-28T13.50.14.670,19.188,-0.841,-0.476,0.258
1680004214680,2023-03-28T13.50.14.680,19.198,-0.849,-0.462,0.257
1680004214690,2023-03-28T13.50.14.690,19.208,-0.856,-0.450,0.254
1680004214700,2023-03-28T13.50.14.700,19.218,-0.856,-0.447,0.259
1680004214709,2023-03-28T13.50.14.709,19.227,-0.851,-0.449,0.272
1680004214719,2023-03-28T13.50.14.719,19.237,-0.850,-0.447,0.279
1680004214730,2023-03-28T13.50.14.730,19.248,-0.852,-0.445,0.276
1680004214740,2023-03-28T13.50.14.740,19.258,-0.847,-0.447,0.287
1680004214749,2023-03-28T13.50.14.749,19.267,-0.840,-0.456,0.296
1680004214759,2023-03-28T13.50.14.759,19.277,-0.829,-0.473,0.298
1680004214769,2023-03-28T13.50.14.769,19.287,-0.818,-0.497,0.289
1680004214779,2023-03-28T13.50.14.779,19.297,-0.814,-0.519,0.262
1680004214790,2023-03-28T13.50.14.790,19.308,-0.822,-0.538,0.190
1680004214798,2023-03-28T13.50.14.798,19.316,-0.826,-0.559,0.069
1680004214809,2023-03-28T13.50.14.809,19.327,-0.813,-0.582,0.001
1680004214819,2023-03-28T13.50.14.819,19.337,-0.805,-0.593,0.005
1680004214829,2023-03-28T13.50.14.829,19.347,-0.803,-0.596,0.014
1680004214839,2023-03-28T13.50.14.839,19.357,-0.806,-0.591,0.035
1680004214848,2023-03-28T13.50.14.848,19.366,-0.818,-0.570,0.077
1680004214860,2023-03-28T13.50.14.860,19.378,-0.825,-0.549,0.135
1680004214869,2023-03-28T13.50.14.869,19.387,-0.821,-0.531,0.210
1680004214879,2023-03-28T13.50.14.879,19.397,-0.811,-0.513,0.283
1680004214889,2023-03-28T13.50.14.889,19.407,-0.803,-0.492,0.336
1680004214898,2023-03-28T13.50.14.898,19.416,-0.793,-0.473,0.383
1680004214908,2023-03-28T13.50.14.908,19.426,-0.785,-0.462,0.412
1680004214919,2023-03-28T13.50.14.919,19.437,-0.776,-0.456,0.437
1680004214929,2023-03-28T13.50.14.929,19.447,-0.762,-0.448,0.468
1680004214939,2023-03-28T13.50.14.939,19.457,-0.751,-0.437,0.495
1680004214948,2023-03-28T13.50.14.948,19.466,-0.746,-0.426,0.512
1680004214958,2023-03-28T13.50.14.958,19.476,-0.757,-0.413,0.507
1680004214968,2023-03-28T13.50.14.968,19.486,-0.771,-0.402,0.493
1680004214979,2023-03-28T13.50.14.979,19.497,-0.798,-0.385,0.464
1680004214989,2023-03-28T13.50.14.989,19.507,-0.831,-0.365,0.419
1680004214998,2023-03-28T13.50.14.998,19.516,-0.856,-0.346,0.383
1680004215008,2023-03-28T13.50.15.008,19.526,-0.873,-0.330,0.360
1680004215018,2023-03-28T13.50.15.018,19.536,-0.880,-0.331,0.340
1680004215028,2023-03-28T13.50.15.028,19.546,-0.887,-0.341,0.310
1680004215039,2023-03-28T13.50.15.039,19.557,-0.897,-0.344,0.278
1680004215047,2023-03-28T13.50.15.047,19.565,-0.904,-0.341,0.260
1680004215058,2023-03-28T13.50.15.058,19.576,-0.906,-0.343,0.247
1680004215068,2023-03-28T13.50.15.068,19.586,-0.911,-0.349,0.219
1680004215078,2023-03-28T13.50.15.078,19.596,-0.918,-0.347,0.192
1680004215087,2023-03-28T13.50.15.087,19.605,-0.922,-0.346,0.176
1680004215099,2023-03-28T13.50.15.099,19.617,-0.923,-0.345,0.170
1680004215108,2023-03-28T13.50.15.108,19.626,-0.924,-0.341,0.174
1680004215118,2023-03-28T13.50.15.118,19.636,-0.926,-0.328,0.185
1680004215128,2023-03-28T13.50.15.128,19.646,-0.931,-0.306,0.198
1680004215138,2023-03-28T13.50.15.138,19.656,-0.940,-0.277,0.201
1680004215147,2023-03-28T13.50.15.147,19.665,-0.952,-0.244,0.185
1680004215157,2023-03-28T13.50.15.157,19.675,-0.953,-0.219,0.208
1680004215168,2023-03-28T13.50.15.168,19.686,-0.943,-0.189,0.274
1680004215178,2023-03-28T13.50.15.178,19.696,-0.933,-0.139,0.331
1680004215188,2023-03-28T13.50.15.188,19.706,-0.926,-0.120,0.357
1680004215197,2023-03-28T13.50.15.197,19.715,-0.923,-0.112,0.368
1680004215207,2023-03-28T13.50.15.207,19.725,-0.906,-0.109,0.409
1680004215217,2023-03-28T13.50.15.217,19.735,-0.861,-0.140,0.489
1680004215228,2023-03-28T13.50.15.228,19.746,-0.784,-0.193,0.590
1680004215236,2023-03-28T13.50.15.236,19.754,-0.678,-0.252,0.690
1680004215247,2023-03-28T13.50.15.247,19.765,-0.620,-0.284,0.731
1680004215257,2023-03-28T13.50.15.257,19.775,-0.625,-0.285,0.727
1680004215267,2023-03-28T13.50.15.267,19.785,-0.676,-0.283,0.680
1680004215277,2023-03-28T13.50.15.277,19.795,-0.769,-0.281,0.575
1680004215286,2023-03-28T13.50.15.286,19.804,-0.895,-0.274,0.353
1680004215297,2023-03-28T13.50.15.297,19.815,-0.949,-0.248,0.194
1680004215307,2023-03-28T13.50.15.307,19.825,-0.958,-0.228,0.176
1680004215317,2023-03-28T13.50.15.317,19.835,-0.965,-0.207,0.163
1680004215327,2023-03-28T13.50.15.327,19.845,-0.968,-0.186,0.170
1680004215336,2023-03-28T13.50.15.336,19.854,-0.964,-0.169,0.203
1680004215346,2023-03-28T13.50.15.346,19.864,-0.959,-0.151,0.239
1680004215357,2023-03-28T13.50.15.357,19.875,-0.956,-0.128,0.265
1680004215367,2023-03-28T13.50.15.367,19.885,-0.950,-0.099,0.297
1680004215377,2023-03-28T13.50.15.377,19.895,-0.937,-0.074,0.342
1680004215386,2023-03-28T13.50.15.386,19.904,-0.920,-0.050,0.389
1680004215396,2023-03-28T13.50.15.396,19.914,-0.902,-0.024,0.431
1680004215406,2023-03-28T13.50.15.406,19.924,-0.882,-0.002,0.471
1680004215417,2023-03-28T13.50.15.417,19.935,-0.862,0.018,0.506
1680004215427,2023-03-28T13.50.15.427,19.945,-0.843,0.040,0.536
1680004215436,2023-03-28T13.50.15.436,19.954,-0.825,0.064,0.562
1680004215446,2023-03-28T13.50.15.446,19.964,-0.807,0.086,0.584
1680004215456,2023-03-28T13.50.15.456,19.974,-0.789,0.108,0.605
1680004215466,2023-03-28T13.50.15.466,19.984,-0.769,0.128,0.627
1680004215475,2023-03-28T13.50.15.475,19.993,-0.746,0.145,0.650
1680004215485,2023-03-28T13.50.15.485,20.003,-0.721,0.156,0.675
1680004215496,2023-03-28T13.50.15.496,20.014,-0.697,0.164,0.698
1680004215506,2023-03-28T13.50.15.506,20.024,-0.674,0.172,0.718
1680004215516,2023-03-28T13.50.15.516,20.034,-0.653,0.182,0.735
1680004215525,2023-03-28T13.50.15.525,20.043,-0.634,0.194,0.749
1680004215535,2023-03-28T13.50.15.535,20.053,-0.613,0.207,0.762
1680004215546,2023-03-28T13.50.15.546,20.064,-0.593,0.224,0.774
1680004215556,2023-03-28T13.50.15.556,20.074,-0.576,0.245,0.780
1680004215566,2023-03-28T13.50.15.566,20.084,-0.562,0.270,0.782
1680004215575,2023-03-28T13.50.15.575,20.093,-0.550,0.298,0.780
1680004215585,2023-03-28T13.50.15.585,20.103,-0.538,0.328,0.777
1680004215595,2023-03-28T13.50.15.595,20.113,-0.525,0.356,0.773
1680004215606,2023-03-28T13.50.15.606,20.124,-0.506,0.380,0.774
1680004215616,2023-03-28T13.50.15.616,20.134,-0.483,0.402,0.778
1680004215625,2023-03-28T13.50.15.625,20.143,-0.455,0.421,0.784
1680004215635,2023-03-28T13.50.15.635,20.153,-0.427,0.440,0.790
1680004215645,2023-03-28T13.50.15.645,20.163,-0.396,0.458,0.796
1680004215655,2023-03-28T13.50.15.655,20.173,-0.362,0.470,0.805
1680004215666,2023-03-28T13.50.15.666,20.184,-0.326,0.478,0.816
1680004215674,2023-03-28T13.50.15.674,20.192,-0.285,0.486,0.826
1680004215685,2023-03-28T13.50.15.685,20.203,-0.245,0.492,0.835
1680004215695,2023-03-28T13.50.15.695,20.213,-0.200,0.494,0.846
1680004215705,2023-03-28T13.50.15.705,20.223,-0.149,0.507,0.849
1680004215715,2023-03-28T13.50.15.715,20.233,-0.112,0.509,0.854
1680004215724,2023-03-28T13.50.15.724,20.242,-0.083,0.506,0.859
1680004215735,2023-03-28T13.50.15.735,20.253,-0.050,0.511,0.858
1680004215745,2023-03-28T13.50.15.745,20.263,-0.018,0.521,0.853
1680004215755,2023-03-28T13.50.15.755,20.273,0.010,0.534,0.845
1680004215765,2023-03-28T13.50.15.765,20.283,0.036,0.543,0.839
1680004215774,2023-03-28T13.50.15.774,20.292,0.070,0.539,0.839
1680004215784,2023-03-28T13.50.15.784,20.302,0.104,0.530,0.842
1680004215795,2023-03-28T13.50.15.795,20.313,0.131,0.525,0.841
1680004215805,2023-03-28T13.50.15.805,20.323,0.151,0.522,0.839
1680004215814,2023-03-28T13.50.15.814,20.332,0.166,0.518,0.839
1680004215825,2023-03-28T13.50.15.825,20.343,0.179,0.507,0.843
1680004215834,2023-03-28T13.50.15.834,20.352,0.198,0.489,0.849
1680004215844,2023-03-28T13.50.15.844,20.362,0.224,0.462,0.858
1680004215855,2023-03-28T13.50.15.855,20.373,0.250,0.436,0.864
1680004215863,2023-03-28T13.50.15.863,20.381,0.280,0.408,0.869
1680004215874,2023-03-28T13.50.15.874,20.392,0.315,0.377,0.871
1680004215884,2023-03-28T13.50.15.884,20.402,0.359,0.345,0.867
1680004215894,2023-03-28T13.50.15.894,20.412,0.411,0.314,0.856
1680004215904,2023-03-28T13.50.15.904,20.422,0.465,0.287,0.838
1680004215913,2023-03-28T13.50.15.913,20.431,0.505,0.265,0.821
1680004215923,2023-03-28T13.50.15.923,20.441,0.530,0.248,0.811
1680004215934,2023-03-28T13.50.15.934,20.452,0.541,0.235,0.807
1680004215944,2023-03-28T13.50.15.944,20.462,0.535,0.229,0.813
1680004215954,2023-03-28T13.50.15.954,20.472,0.502,0.228,0.834
1680004215963,2023-03-28T13.50.15.963,20.481,0.448,0.232,0.864
1680004215973,2023-03-28T13.50.15.973,20.491,0.408,0.242,0.880
1680004215984,2023-03-28T13.50.15.984,20.502,0.408,0.246,0.879
1680004215994,2023-03-28T13.50.15.994,20.512,0.432,0.243,0.869
1680004216004,2023-03-28T13.50.16.004,20.522,0.469,0.233,0.852
1680004216013,2023-03-28T13.50.16.013,20.531,0.520,0.214,0.827
1680004216023,2023-03-28T13.50.16.023,20.541,0.578,0.193,0.793
1680004216033,2023-03-28T13.50.16.033,20.551,0.618,0.177,0.766
1680004216044,2023-03-28T13.50.16.044,20.562,0.639,0.170,0.750
1680004216054,2023-03-28T13.50.16.054,20.572,0.651,0.173,0.739
1680004216063,2023-03-28T13.50.16.063,20.581,0.654,0.188,0.733
1680004216073,2023-03-28T13.50.16.073,20.591,0.658,0.203,0.725
1680004216083,2023-03-28T13.50.16.083,20.601,0.674,0.210,0.709
1680004216093,2023-03-28T13.50.16.093,20.611,0.681,0.209,0.702
1680004216104,2023-03-28T13.50.16.104,20.622,0.677,0.198,0.709
1680004216112,2023-03-28T13.50.16.112,20.630,0.668,0.187,0.721
1680004216123,2023-03-28T13.50.16.123,20.641,0.693,0.184,0.697
1680004216133,2023-03-28T13.50.16.133,20.651,0.723,0.179,0.667
1680004216143,2023-03-28T13.50.16.143,20.661,0.751,0.171,0.638
1680004216153,2023-03-28T13.50.16.153,20.671,0.777,0.171,0.606
1680004216162,2023-03-28T13.50.16.162,20.680,0.810,0.175,0.560
1680004216172,2023-03-28T13.50.16.172,20.690,0.844,0.178,0.507
1680004216183,2023-03-28T13.50.16.183,20.701,0.875,0.182,0.449
1680004216193,2023-03-28T13.50.16.193,20.711,0.905,0.189,0.381
1680004216202,2023-03-28T13.50.16.202,20.720,0.931,0.201,0.303
1680004216212,2023-03-28T13.50.16.212,20.730,0.952,0.212,0.220
1680004216222,2023-03-28T13.50.16.222,20.740,0.966,0.223,0.133
1680004216233,2023-03-28T13.50.16.233,20.751,0.972,0.230,0.045
1680004216243,2023-03-28T13.50.16.243,20.761,0.971,0.235,-0.050
1680004216252,2023-03-28T13.50.16.252,20.770,0.960,0.239,-0.146
1680004216262,2023-03-28T13.50.16.262,20.780,0.941,0.239,-0.240
1680004216272,2023-03-28T13.50.16.272,20.790,0.915,0.232,-0.329
1680004216282,2023-03-28T13.50.16.282,20.800,0.886,0.221,-0.407
1680004216293,2023-03-28T13.50.16.293,20.811,0.856,0.206,-0.474
1680004216301,2023-03-28T13.50.16.301,20.819,0.825,0.186,-0.533
1680004216312,2023-03-28T13.50.16.312,20.830,0.793,0.165,-0.586
1680004216322,2023-03-28T13.50.16.322,20.840,0.760,0.143,-0.634
1680004216332,2023-03-28T13.50.16.332,20.850,0.725,0.120,-0.678
1680004216342,2023-03-28T13.50.16.342,20.860,0.690,0.096,-0.717
1680004216351,2023-03-28T13.50.16.351,20.869,0.653,0.075,-0.754
1680004216361,2023-03-28T13.50.16.361,20.879,0.616,0.054,-0.786
1680004216372,2023-03-28T13.50.16.372,20.890,0.580,0.035,-0.814
1680004216382,2023-03-28T13.50.16.382,20.900,0.547,0.017,-0.837
1680004216392,2023-03-28T13.50.16.392,20.910,0.515,-0.001,-0.857
1680004216401,2023-03-28T13.50.16.401,20.919,0.487,-0.019,-0.873
1680004216411,2023-03-28T13.50.16.411,20.929,0.459,-0.037,-0.888
1680004216422,2023-03-28T13.50.16.422,20.940,0.433,-0.054,-0.900
1680004216432,2023-03-28T13.50.16.432,20.950,0.404,-0.070,-0.912
1680004216442,2023-03-28T13.50.16.442,20.960,0.371,-0.084,-0.925
1680004216451,2023-03-28T13.50.16.451,20.969,0.333,-0.096,-0.938
1680004216461,2023-03-28T13.50.16.461,20.979,0.294,-0.107,-0.950
1680004216471,2023-03-28T13.50.16.471,20.989,0.252,-0.117,-0.961
1680004216482,2023-03-28T13.50.16.482,21.000,0.212,-0.125,-0.969
1680004216490,2023-03-28T13.50.16.490,21.008,0.173,-0.132,-0.976
1680004216501,2023-03-28T13.50.16.501,21.019,0.134,-0.138,-0.981
1680004216511,2023-03-28T13.50.16.511,21.029,0.097,-0.144,-0.985
1680004216521,2023-03-28T13.50.16.521,21.039,0.060,-0.149,-0.987
1680004216531,2023-03-28T13.50.16.531,21.049,0.020,-0.154,-0.988
1680004216540,2023-03-28T13.50.16.540,21.058,-0.021,-0.157,-0.987
1680004216552,2023-03-28T13.50.16.552,21.070,-0.063,-0.160,-0.985
1680004216561,2023-03-28T13.50.16.561,21.079,-0.102,-0.162,-0.981
1680004216571,2023-03-28T13.50.16.571,21.089,-0.142,-0.164,-0.976
1680004216581,2023-03-28T13.50.16.581,21.099,-0.183,-0.165,-0.969
1680004216590,2023-03-28T13.50.16.590,21.108,-0.224,-0.167,-0.960
1680004216600,2023-03-28T13.50.16.600,21.118,-0.263,-0.168,-0.950
1680004216610,2023-03-28T13.50.16.610,21.128,-0.300,-0.168,-0.939
1680004216621,2023-03-28T13.50.16.621,21.139,-0.336,-0.169,-0.927
1680004216631,2023-03-28T13.50.16.631,21.149,-0.371,-0.170,-0.913
1680004216640,2023-03-28T13.50.16.640,21.158,-0.405,-0.171,-0.898
1680004216650,2023-03-28T13.50.16.650,21.168,-0.438,-0.171,-0.883
1680004216660,2023-03-28T13.50.16.660,21.178,-0.469,-0.172,-0.866
1680004216671,2023-03-28T13.50.16.671,21.189,-0.501,-0.172,-0.848
1680004216681,2023-03-28T13.50.16.681,21.199,-0.532,-0.172,-0.829
1680004216690,2023-03-28T13.50.16.690,21.208,-0.563,-0.171,-0.808
1680004216700,2023-03-28T13.50.16.700,21.218,-0.594,-0.169,-0.787
1680004216710,2023-03-28T13.50.16.710,21.228,-0.623,-0.167,-0.764
1680004216720,2023-03-28T13.50.16.720,21.238,-0.652,-0.164,-0.741
1680004216731,2023-03-28T13.50.16.731,21.249,-0.679,-0.161,-0.716
1680004216739,2023-03-28T13.50.16.739,21.257,-0.706,-0.157,-0.691
